order_book_id,industry_code,market_tplus,symbol,special_type,exchange,status,type,de_listed_date,listed_date,sector_code_name,abbrev_symbol,sector_code,round_lot,trading_hours,board_type,industry_name,issue_price,trading_code,office_address,province,purchasedate
300186.XSHE,Unknown,1,大华农,Normal,XSHE,Delisted,CS,2015-11-02,2011-03-08,未知,DHN,Unknown,100.0,"09:31-11:30,13:01-15:00",GEM,未知,22.0,300186,新兴县新城镇东堤北路6号,广东省,
300187.XSHE,N77,1,永清环保,Normal,XSHE,Active,CS,0000-00-00,2011-03-08,工业,YQHB,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,生态保护和环境治理业,40.0,300187,长沙市浏阳市国家生物医药产业基地(319国道旁),湖南省,
300188.XSHE,I65,1,国投智能,Normal,XSHE,Active,CS,0000-00-00,2011-03-16,信息技术,GTZN,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,软件和信息技术服务业,40.0,300188,福建省厦门市软件园二期观日路12号102-402单元,福建省,
300189.XSHE,A01,1,神农种业,Normal,XSHE,Active,CS,0000-00-00,2011-03-16,必需消费品,SNZY,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",GEM,农业,24.0,300189,海南省海口市秀英区美林路8号慧远美林谷综合服务楼,海南省,
300190.XSHE,N77,1,维尔利,Normal,XSHE,Active,CS,0000-00-00,2011-03-16,工业,WEL,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,生态保护和环境治理业,58.5,300190,江苏省常州新北区汉江路156号,江苏省,
300191.XSHE,B11,1,潜能恒信,Normal,XSHE,Active,CS,0000-00-00,2011-03-16,能源,QNHX,Energy,100.0,"09:31-11:30,13:01-15:00",GEM,开采辅助活动,41.46,300191,北京市朝阳区北苑路甲13号北辰新纪元大厦2塔22层,北京市,
300192.XSHE,P82,1,科德教育,Normal,XSHE,Active,CS,0000-00-00,2011-03-22,原材料,KDJY,Materials,100.0,"09:31-11:30,13:01-15:00",GEM,教育,22.82,300192,苏州市相城区黄埭镇春申路989号,江苏省,
300193.XSHE,C34,1,佳士科技,Normal,XSHE,Active,CS,0000-00-00,2011-03-22,工业,JSKJ,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,通用设备制造业,26.5,300193,深圳市南山区桃园路田厦国际中心A栋1606-1610,广东省,
300194.XSHE,C27,1,福安药业,Normal,XSHE,Active,CS,0000-00-00,2011-03-22,医疗保健,FAYY,HealthCare,100.0,"09:31-11:30,13:01-15:00",GEM,医药制造业,41.88,300194,重庆市渝北区黄杨路2号,重庆市,
300195.XSHE,C35,1,长荣股份,Normal,XSHE,Active,CS,0000-00-00,2011-03-29,工业,CRGF,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,专用设备制造业,40.0,300195,天津市北辰经济开发区双辰中路11号,天津市,
300196.XSHE,C30,1,长海股份,Normal,XSHE,Active,CS,0000-00-00,2011-03-29,原材料,CHGF,Materials,100.0,"09:31-11:30,13:01-15:00",GEM,非金属矿物制品业,18.58,300196,江苏省常州市武进区遥观镇塘桥村,江苏省,
300197.XSHE,N77,1,节能铁汉,Normal,XSHE,Active,CS,0000-00-00,2011-03-29,工业,JNTH,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,生态保护和环境治理业,67.58,300197,深圳市福田区红荔西路8133号农科商务办公楼5、6、7楼,广东省,
300198.XSHE,C29,1,纳川股份,Normal,XSHE,Active,CS,0000-00-00,2011-04-07,工业,NCGF,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,橡胶和塑料制品业,31.0,300198,福建省泉州市泉港区普安工业区,福建省,
300199.XSHE,C27,1,翰宇药业,Normal,XSHE,Active,CS,0000-00-00,2011-04-07,医疗保健,HYYY,HealthCare,100.0,"09:31-11:30,13:01-15:00",GEM,医药制造业,30.19,300199,深圳市龙华区观澜高新园区观盛四路7号翰宇创新产业大楼,广东省,
300200.XSHE,C26,1,高盟新材,Normal,XSHE,Active,CS,0000-00-00,2011-04-07,原材料,GMXC,Materials,100.0,"09:31-11:30,13:01-15:00",GEM,化学原料和化学制品制造业,21.88,300200,北京市房山区燕山东流水工业区14号,北京市,
300201.XSHE,C35,1,海伦哲,Normal,XSHE,Active,CS,0000-00-00,2011-04-07,工业,HLZ,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,专用设备制造业,21.0,300201,江苏省徐州经济开发区宝莲寺路19号,江苏省,
300202.XSHE,Unknown,1,聚龙退,Other,XSHE,Delisted,CS,2022-07-04,2011-04-15,未知,JLT,Unknown,100.0,"09:31-11:30,13:01-15:00",GEM,未知,22.38,300202,辽宁省鞍山市铁东区千山中路308号,辽宁省,
300203.XSHE,C40,1,聚光科技,Normal,XSHE,Active,CS,0000-00-00,2011-04-15,信息技术,JGKJ,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,仪器仪表制造业,20.0,300203,杭州市滨江区阡陌路459号,浙江省,
300204.XSHE,C27,1,舒泰神,Normal,XSHE,Active,CS,0000-00-00,2011-04-15,医疗保健,STS,HealthCare,100.0,"09:31-11:30,13:01-15:00",GEM,医药制造业,52.5,300204,北京市北京经济技术开发区经海二路36号,北京市,
300205.XSHE,C39,1,ST天喻,ST,XSHE,Active,CS,0000-00-00,2011-04-21,信息技术,STTY,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,计算机、通信和其他电子设备制造业,40.0,300205,武汉市东湖新技术开发区华工大学科技园天喻楼,湖北省,
300206.XSHE,C35,1,理邦仪器,Normal,XSHE,Active,CS,0000-00-00,2011-04-21,医疗保健,LBYQ,HealthCare,100.0,"09:31-11:30,13:01-15:00",GEM,专用设备制造业,38.0,300206,深圳市坪山新区坑梓街道金沙社区金辉路15号,广东省,
300207.XSHE,C38,1,欣旺达,Normal,XSHE,Active,CS,0000-00-00,2011-04-21,信息技术,XWD,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,电气机械和器材制造业,18.66,300207,深圳市宝安区石岩街道石龙社区颐和路2号综合楼,广东省,
300208.XSHE,C38,1,*ST中程,StarST,XSHE,Active,CS,0000-00-00,2011-04-26,工业,*STZC,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,电气机械和器材制造业,25.0,300208,青岛市崂山区秦岭路6号永新国际金融中心B座36层,山东省,
300209.XSHE,F52,1,*ST有树,Other,XSHE,Active,CS,0000-00-00,2011-04-26,信息技术,*STYS,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,零售业,34.28,300209,湖南省长沙市开福区湘江中路一段290号万达广场C2座2610,湖南省,
300210.XSHE,C35,1,森远股份,Normal,XSHE,Active,CS,0000-00-00,2011-04-26,工业,SYGF,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,专用设备制造业,22.0,300210,鞍山市鞍千路281号,辽宁省,
300211.XSHE,C39,1,亿通科技,Normal,XSHE,Active,CS,0000-00-00,2011-05-05,信息技术,YTKJ,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,计算机、通信和其他电子设备制造业,25.75,300211,江苏省常熟市通林路28号,江苏省,
300212.XSHE,I65,1,易华录,Normal,XSHE,Active,CS,0000-00-00,2011-05-05,信息技术,YHL,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,软件和信息技术服务业,30.46,300212,北京市石景山区阜石路165号中国华录大厦B座,北京市,
300213.XSHE,C39,1,佳讯飞鸿,Normal,XSHE,Active,CS,0000-00-00,2011-05-05,信息技术,JXFH,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,计算机、通信和其他电子设备制造业,22.0,300213,北京海淀区锦带路88号院1号楼,北京市,
300214.XSHE,C26,1,日科化学,Normal,XSHE,Active,CS,0000-00-00,2011-05-11,原材料,RKHX,Materials,100.0,"09:31-11:30,13:01-15:00",GEM,化学原料和化学制品制造业,22.0,300214,山东省昌乐县英轩街3999号,山东省,
300215.XSHE,M74,1,电科院,Normal,XSHE,Active,CS,0000-00-00,2011-05-11,工业,DKY,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,专业技术服务业,76.0,300215,苏州市吴中区越溪前珠路5号,江苏省,
300216.XSHE,Unknown,1,千山退,Other,XSHE,Delisted,CS,2020-09-16,2011-05-11,未知,QST,Unknown,100.0,"09:31-11:30,13:01-15:00",GEM,未知,29.3,300216,湖南省衡阳市高新技术产业开发区蔡伦路10号,湖南省,
300217.XSHE,C38,1,东方电热,Normal,XSHE,Active,CS,0000-00-00,2011-05-18,非必须消费品,DFDR,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",GEM,电气机械和器材制造业,25.88,300217,江苏省镇江市镇江新区大港五峰山路18号,江苏省,
300218.XSHE,C29,1,安利股份,Normal,XSHE,Active,CS,0000-00-00,2011-05-18,原材料,ALGF,Materials,100.0,"09:31-11:30,13:01-15:00",GEM,橡胶和塑料制品业,18.0,300218,安徽省合肥市经济技术开发区桃花工业园拓展区(创新大道与繁华大道交叉口),安徽省,
300219.XSHE,C39,1,鸿利智汇,Normal,XSHE,Active,CS,0000-00-00,2011-05-18,信息技术,HLZH,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,计算机、通信和其他电子设备制造业,16.0,300219,广州市花都区花东镇先科一路1号,广东省,
300220.XSHE,C39,1,金运激光,Normal,XSHE,Active,CS,0000-00-00,2011-05-25,信息技术,JYJG,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,计算机、通信和其他电子设备制造业,23.36,300220,湖北省武汉市江岸区后湖街石桥一路3号3栋金运激光大厦,湖北省,
300221.XSHE,C29,1,银禧科技,Normal,XSHE,Active,CS,0000-00-00,2011-05-25,原材料,YXKJ,Materials,100.0,"09:31-11:30,13:01-15:00",GEM,橡胶和塑料制品业,18.0,300221,广东省东莞市道滘镇南阁工业区银禧工程塑料(东莞)有限公司,广东省,
300222.XSHE,C38,1,科大智能,Normal,XSHE,Active,CS,0000-00-00,2011-05-25,工业,KDZN,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,电气机械和器材制造业,32.4,300222,上海市松江区洞泾镇泗砖路777号,上海市,
300223.XSHE,C39,1,北京君正,Normal,XSHE,Active,CS,0000-00-00,2011-05-31,信息技术,BJJZ,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,计算机、通信和其他电子设备制造业,43.8,300223,北京市海淀区西北旺东路10号院东区14号楼A座一至三层,北京市,
300224.XSHE,C30,1,正海磁材,Normal,XSHE,Active,CS,0000-00-00,2011-05-31,原材料,ZHCC,Materials,100.0,"09:31-11:30,13:01-15:00",GEM,非金属矿物制品业,21.09,300224,山东省烟台经济技术开发区汕头大街9号,山东省,
300225.XSHE,C26,1,金力泰,Normal,XSHE,Active,CS,0000-00-00,2011-05-31,原材料,JLT,Materials,100.0,"09:31-11:30,13:01-15:00",GEM,化学原料和化学制品制造业,28.0,300225,上海市化学工业区楚工路139号,上海市,
300226.XSHE,I64,1,上海钢联,Normal,XSHE,Active,CS,0000-00-00,2011-06-08,工业,SHGL,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,互联网和相关服务,23.0,300226,上海市宝山区园丰路68号,上海市,
300227.XSHE,C39,1,光韵达,Normal,XSHE,Active,CS,0000-00-00,2011-06-08,信息技术,GYD,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,计算机、通信和其他电子设备制造业,12.98,300227,深圳市南山区高新区朗山路13号清华紫光科技园(紫光信息港)C座1层,广东省,
300228.XSHE,C35,1,富瑞特装,Normal,XSHE,Active,CS,0000-00-00,2011-06-08,工业,FRTZ,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,专用设备制造业,24.98,300228,江苏省苏州市张家港市杨舍镇晨新路19号,江苏省,
300229.XSHE,I65,1,拓尔思,Normal,XSHE,Active,CS,0000-00-00,2011-06-15,信息技术,TES,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,软件和信息技术服务业,15.0,300229,北京市海淀区建枫路（南延）6号院金隅西三旗科技园3号楼,北京市,
300230.XSHE,C29,1,永利股份,Normal,XSHE,Active,CS,0000-00-00,2011-06-15,原材料,YLGF,Materials,100.0,"09:31-11:30,13:01-15:00",GEM,橡胶和塑料制品业,12.9,300230,上海市青浦工业园区崧复路1598号,上海市,
300231.XSHE,I65,1,银信科技,Normal,XSHE,Active,CS,0000-00-00,2011-06-15,信息技术,YXKJ,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,软件和信息技术服务业,19.62,300231,北京市朝阳区安定路35号北京安华发展大厦8层,北京市,
300232.XSHE,C39,1,洲明科技,Normal,XSHE,Active,CS,0000-00-00,2011-06-22,信息技术,ZMKJ,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,计算机、通信和其他电子设备制造业,18.57,300232,深圳市宝安区福海街道同富裕工业区蚝业路18号B栋1-4楼;深圳市坪山新区兰景北路6号洲明科技园;惠州市惠阳区大亚湾西区龙盛五路3号洲明科技园,广东省,
300233.XSHE,C27,1,金城医药,Normal,XSHE,Active,CS,0000-00-00,2011-06-22,医疗保健,JCYY,HealthCare,100.0,"09:31-11:30,13:01-15:00",GEM,医药制造业,18.6,300233,山东省淄博市淄川经济开发区双山路1号,山东省,
300234.XSHE,C30,1,开尔新材,Normal,XSHE,Active,CS,0000-00-00,2011-06-22,工业,KEXC,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,非金属矿物制品业,12.0,300234,浙江省金华市金义都市经济开发区广顺街333号,浙江省,
300235.XSHE,I65,1,方直科技,Normal,XSHE,Active,CS,0000-00-00,2011-06-29,信息技术,FZKJ,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,软件和信息技术服务业,19.6,300235,深圳市南山区大新路198号创新大厦B栋9楼,广东省,
300236.XSHE,C26,1,上海新阳,Normal,XSHE,Active,CS,0000-00-00,2011-06-29,原材料,SHXY,Materials,100.0,"09:31-11:30,13:01-15:00",GEM,化学原料和化学制品制造业,11.07,300236,上海市松江区思贤路3600号,上海市,
300237.XSHE,E48,1,美晨科技,Normal,XSHE,Active,CS,0000-00-00,2011-06-29,工业,MCKJ,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,土木工程建筑业,25.73,300237,山东省潍坊市诸城市密州东路12001号,山东省,
300238.XSHE,C35,1,冠昊生物,Normal,XSHE,Active,CS,0000-00-00,2011-07-06,医疗保健,GHSW,HealthCare,100.0,"09:31-11:30,13:01-15:00",GEM,专用设备制造业,18.2,300238,广东省广州市黄埔区玉岩路12号,广东省,
300239.XSHE,C27,1,东宝生物,Normal,XSHE,Active,CS,0000-00-00,2011-07-06,医疗保健,DBSW,HealthCare,100.0,"09:31-11:30,13:01-15:00",GEM,医药制造业,9.0,300239,内蒙古包头市稀土高新区黄河大街46号,内蒙古自治区,
300240.XSHE,G59,1,飞力达,Normal,XSHE,Active,CS,0000-00-00,2011-07-06,工业,FLD,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,仓储业,20.0,300240,江苏省昆山开发区玫瑰路999号,江苏省,
300241.XSHE,C39,1,瑞丰光电,Normal,XSHE,Active,CS,0000-00-00,2011-07-12,信息技术,RFGD,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,计算机、通信和其他电子设备制造业,10.8,300241,深圳市光明区玉塘街道田寮社区融汇路与同观路交汇瑞丰光电大厦1栋1601,广东省,
300242.XSHE,I64,1,佳云科技,Normal,XSHE,Active,CS,0000-00-00,2011-07-12,电信服务,JYKJ,TelecommunicationServices,100.0,"09:31-11:30,13:01-15:00",GEM,互联网和相关服务,10.0,300242,深圳市罗湖区笋岗街道笋西社区梨园路6号物资控股置地大厦九层906-08单元,广东省,
300243.XSHE,C26,1,瑞丰高材,Normal,XSHE,Active,CS,0000-00-00,2011-07-12,原材料,RFGC,Materials,100.0,"09:31-11:30,13:01-15:00",GEM,化学原料和化学制品制造业,16.0,300243,山东省淄博市沂源县经济开发区东岭路,山东省,
300244.XSHE,Q83,1,迪安诊断,Normal,XSHE,Active,CS,0000-00-00,2011-07-19,医疗保健,DAZD,HealthCare,100.0,"09:31-11:30,13:01-15:00",GEM,卫生,23.5,300244,浙江省杭州市西湖区三墩镇金蓬街329号2幢5层,浙江省,
300245.XSHE,I65,1,天玑科技,Normal,XSHE,Active,CS,0000-00-00,2011-07-19,信息技术,TJKJ,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,软件和信息技术服务业,20.0,300245,上海市闵行区田林路1016号科技绿洲三期6号楼,上海市,
300246.XSHE,C35,1,宝莱特,Normal,XSHE,Active,CS,0000-00-00,2011-07-19,医疗保健,BLT,HealthCare,100.0,"09:31-11:30,13:01-15:00",GEM,专用设备制造业,25.0,300246,广东省珠海市高新区永和路9号宝莱特科技园(金鼎),广东省,
300247.XSHE,C38,1,融捷健康,Normal,XSHE,Active,CS,0000-00-00,2011-07-29,非必须消费品,RJJK,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",GEM,电气机械和器材制造业,16.0,300247,安徽省合肥市高新区合欢路34号,安徽省,
300248.XSHE,I65,1,新开普,Normal,XSHE,Active,CS,0000-00-00,2011-07-29,信息技术,XKP,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,软件和信息技术服务业,30.0,300248,河南省郑州高新技术产业开发区迎春街18号,河南省,
300249.XSHE,I65,1,依米康,Normal,XSHE,Active,CS,0000-00-00,2011-08-03,信息技术,YMK,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,软件和信息技术服务业,17.5,300249,四川省成都市高新区科园南二路二号,四川省,
300250.XSHE,I65,1,初灵信息,Normal,XSHE,Active,CS,0000-00-00,2011-08-03,信息技术,CLXX,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,软件和信息技术服务业,25.0,300250,杭州市滨江区西兴街道物联网街259号,浙江省,
300251.XSHE,R86,1,光线传媒,Normal,XSHE,Active,CS,0000-00-00,2011-08-03,电信服务,GXCM,TelecommunicationServices,100.0,"09:31-11:30,13:01-15:00",GEM,广播、电视、电影和影视录音制作业,52.5,300251,北京市东城区和平里东街11号3号楼3层,北京市,
300252.XSHE,C38,1,金信诺,Normal,XSHE,Active,CS,0000-00-00,2011-08-18,信息技术,JXN,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,电气机械和器材制造业,16.2,300252,深圳市南山区粤海街道高新区社区高新南九道10号深圳湾科技生态园10栋B座26层,广东省,
300253.XSHE,I65,1,卫宁健康,Normal,XSHE,Active,CS,0000-00-00,2011-08-18,医疗保健,WNJK,HealthCare,100.0,"09:31-11:30,13:01-15:00",GEM,软件和信息技术服务业,27.5,300253,上海市静安区寿阳路99弄9号卫宁健康大厦,上海市,
300254.XSHE,C27,1,仟源医药,Normal,XSHE,Active,CS,0000-00-00,2011-08-19,医疗保健,QYYY,HealthCare,100.0,"09:31-11:30,13:01-15:00",GEM,医药制造业,13.0,300254,大同市经济技术开发区恒安街1378号,山西省,
300255.XSHE,C27,1,常山药业,Normal,XSHE,Active,CS,0000-00-00,2011-08-19,医疗保健,CSYY,HealthCare,100.0,"09:31-11:30,13:01-15:00",GEM,医药制造业,28.0,300255,中国(河北)自由贸易试验区正定片区正定县高新技术产业开发区南区梦龙街71号,河北省,
300256.XSHE,C39,1,星星科技,Normal,XSHE,Active,CS,0000-00-00,2011-08-19,信息技术,XXKJ,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,计算机、通信和其他电子设备制造业,21.0,300256,浙江省台州市台州湾新区三甲街道甲南大道3505号,江西省,
300257.XSHE,C34,1,开山股份,Normal,XSHE,Active,CS,0000-00-00,2011-08-19,工业,KSGF,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,通用设备制造业,63.0,300257,中国(上海)自由贸易试验区临港新片区飞渡路851号,上海市,
300258.XSHE,C36,1,精锻科技,Normal,XSHE,Active,CS,0000-00-00,2011-08-26,非必须消费品,JDKJ,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",GEM,汽车制造业,25.0,300258,江苏省泰州市姜堰区双登大道198号,江苏省,
300259.XSHE,C40,1,新天科技,Normal,XSHE,Active,CS,0000-00-00,2011-08-31,信息技术,XTKJ,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,仪器仪表制造业,21.9,300259,河南省郑州国家级高新技术产业开发区红松路252号,河南省,
300260.XSHE,C34,1,新莱应材,Normal,XSHE,Active,CS,0000-00-00,2011-09-06,工业,XLYC,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,通用设备制造业,27.0,300260,江苏省昆山市陆家镇陆丰西路22号,江苏省,
300261.XSHE,C26,1,雅本化学,Normal,XSHE,Active,CS,0000-00-00,2011-09-06,原材料,YBHX,Materials,100.0,"09:31-11:30,13:01-15:00",GEM,化学原料和化学制品制造业,22.0,300261,上海市普陀区中江路118弄22号海亮大厦A座15层,江苏省,
300262.XSHE,Unknown,1,*ST巴安,StarST,XSHE,Delisted,CS,2024-08-19,2011-09-16,未知,*STBA,Unknown,100.0,"09:31-11:30,13:01-15:00",GEM,未知,18.0,300262,上海市青浦区章练塘路666号,上海市,
300263.XSHE,C34,1,隆华科技,Normal,XSHE,Active,CS,0000-00-00,2011-09-16,工业,LHKJ,Industrials,100.0,"09:31-11:30,13:01-15:00",GEM,通用设备制造业,33.0,300263,河南省洛阳市洛龙区开元大道288号会展国际13-13A层,河南省,
300264.XSHE,I65,1,佳创视讯,Normal,XSHE,Active,CS,0000-00-00,2011-09-16,信息技术,JCSX,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",GEM,软件和信息技术服务业,16.5,300264,深圳市南山区西丽打石一路深圳国际创新谷1栋A座15楼,广东省,
